algoritmo,dataset,clasificador,tamano_poblacion,generaciones,tasa_mutacion,tasa_exito,num_pares_medios,dist_l2_media,features_cambiadas_media,tiempo_ejecucion_medio,generaciones_convergencia_media,historial_fitness,muestras,ancho_banda,max_iters,score_seleccion
ga,iris,mlp,100.0,80.0,0.15,0.3,9.0,0.7017053832380966,4.0,0.554009199142456,31.5,[5.2013 ... 1.0976],,,,0.39568756097621344
ga,iris,mlp,50.0,120.0,0.15,0.15,4.5,0.44671586615342757,3.75,0.7528380155563354,32.5,[4.5351 ... 0.2771],,,,0.39029131589411403
ga,iris,svm,50.0,120.0,0.3,0.38333333333333336,11.5,0.8587134898619326,4.0,0.5586987733840942,57.0,[3.6326 ... 0.5840],,,,0.3887138693530336
ga,iris,svm,100.0,120.0,0.15,0.4666666666666667,14.0,0.8275354252088369,4.0,1.0937975645065308,27.5,[7.1695 ... 0.5277],,,,0.3856332484260948
ga,iris,mlp,50.0,40.0,0.05,0.08333333333333333,2.5,0.5671398502470995,3.833333333333333,0.18142640590667725,26.0,[4.5351 ... 0.9374],,,,0.37827404977492873
ga,iris,svm,50.0,40.0,0.3,0.6,18.0,1.3766284017206478,3.9179566563467496,0.1891186237335205,11.5,[3.6326 ... 1.4255],,,,0.3763798254299276
ga,iris,svm,50.0,40.0,0.15,0.2833333333333333,8.5,0.875831424130433,4.0,0.17754006385803223,19.0,[3.6326 ... 1.4216],,,,0.3759463335989509
ga,iris,mlp,50.0,80.0,0.15,0.2833333333333333,8.5,0.8438410587659142,3.7857142857142856,0.37590789794921875,32.5,[4.5351 ... 0.2771],,,,0.37299915505294046
ga,iris,mlp,100.0,80.0,0.05,0.25,7.5,0.7694308723487342,3.916666666666667,0.5032342672348022,44.5,[5.2013 ... 0.6303],,,,0.3647595205549922
ga,iris,mlp,100.0,120.0,0.05,0.08333333333333333,2.5,0.4842269508179227,3.5,0.7569609880447388,76.0,[5.2013 ... 0.2987],,,,0.3599960188220433
ga,diabetes,svm,100.0,80.0,0.05,0.2,6.0,56.035855002206354,7.916666666666666,1.2960989475250244,28.0,[108.9234 ... 1.3988],,,,0.3459204623172473
ga,iris,mlp,100.0,40.0,0.05,0.15,4.5,0.9377506516186678,4.0,0.29462432861328125,25.5,[5.2013 ... 1.1355],,,,0.29716823365277667
